Datum;Gewässer;Methode;Gattung;Art;Geschlecht;Anzahl;Fundort;Bearbeiter;Bemerkungen;;;;;;
03.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Furrer;;;;;;;
03.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Furrer;;;;;;;
03.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
03.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Furrer;;;;;;;
03.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Furrer;;;;;;;
03.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
03.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;1;Kessel;Furrer;;;;;;;
03.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Furrer;;;;;;;
04.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Eichhorn;;;;;;;
04.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Eichhorn;;;;;;;
04.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Eichhorn;;;;;;;
04.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Eichhorn;;;;;;;
04.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Eichhorn;;;;;;;
04.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Eichhorn;;;;;;;
04.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Eichhorn;;;;;;;
04.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Eichhorn;;;;;;;
04.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Eichhorn;;;;;;;
04.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Eichhorn;;;;;;;
04.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Eichhorn;;;;;;;
04.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Eichhorn;;;;;;;
05.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Aeschbacher;;;;;;;
05.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Aeschbacher;;;;;;;
05.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Aeschbacher;;;;;;;
05.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;1;Kessel;Aeschbacher;;;;;;;
05.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;1;Kessel;Aeschbacher;;;;;;;
05.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;2;Kessel;Aeschbacher;;;;;;;
05.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Aeschbacher;;;;;;;
05.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;4;Kessel;Aeschbacher;;;;;;;
05.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;1;Kessel;Aeschbacher;;;;;;;
05.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;3;Kessel;Aeschbacher;;;;;;;
05.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;7;Kessel;Aeschbacher;;;;;;;
05.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;5;Kessel;Aeschbacher;;;;;;;
06.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Stoeckli;;;;;;;
06.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;5;Kessel;Stoeckli;;;;;;;
06.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;4;Kessel;Stoeckli;;;;;;;
06.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;7;Kessel;Stoeckli;;;;;;;
06.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;5;Kessel;Stoeckli;;;;;;;
06.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;14;Kessel;Stoeckli;;;;;;;
06.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;2;Brett;Stoeckli;;;;;;;
06.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;9;Kessel;Stoeckli;;;;;;;
06.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;17;Kessel;Stoeckli;;;;;;;
06.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;15;Kessel;Stoeckli;;;;;;;
06.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;7;Kessel;Stoeckli;;;;;;;
06.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;17;Kessel;Stoeckli;;;;;;;
06.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;11;Kessel;Stoeckli;;;;;;;
07.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Stoeckli;;;;;;;
07.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;5;Kessel;Stoeckli;;;;;;;
07.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Stoeckli;;;;;;;
07.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;3;Kessel;Stoeckli;;;;;;;
07.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;9;Kessel;Stoeckli;;;;;;;
07.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;16;Kessel;Stoeckli;;;;;;;
07.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;4;Kessel;Stoeckli;;;;;;;
07.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;15;Kessel;Stoeckli;;;;;;;
07.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;1;Brett;Stoeckli;;;;;;;
07.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;6;Kessel;Stoeckli;;;;;;;
07.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;6;Kessel;Stoeckli;;;;;;;
07.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;16;Kessel;Stoeckli;;;;;;;
07.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;6;Kessel;Stoeckli;;;;;;;
07.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;1;Brett;Stoeckli;;;;;;;
08.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;1;Kessel;Mangold_Lehrling;;;;;;;
08.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;1;Kessel;Mangold_Lehrling;;;;;;;
08.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;2;Kessel;Mangold_Lehrling;;;;;;;
08.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;3;Kessel;Mangold_Lehrling;;;;;;;
08.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;4;Kessel;Mangold_Lehrling;;;;;;;
08.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;13;Kessel;Mangold_Lehrling;;;;;;;
08.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;8;Kessel;Mangold_Lehrling;;;;;;;
08.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;6;Kessel;Mangold_Lehrling;;;;;;;
08.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;8;Kessel;Mangold_Lehrling;;;;;;;
08.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;7;Kessel;Mangold_Lehrling;;;;;;;
08.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;11;Kessel;Mangold_Lehrling;;;;;;;
08.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;5;Kessel;Mangold_Lehrling;;;;;;;
09.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Zehnder_Matthey;;;;;;;
09.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;1;Kessel;Zehnder_Matthey;;;;;;;
09.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;4;Kessel;Zehnder_Matthey;;;;;;;
09.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Zehnder_Matthey;;;;;;;
09.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;10;Kessel;Zehnder_Matthey;;;;;;;
09.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;13;Kessel;Zehnder_Matthey;;;;;;;
09.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;1;Brett;Zehnder_Matthey;;;;;;;
09.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;2;Kessel;Ramseier_Schmidt;;;;;;;
09.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;4;Kessel;Ramseier_Schmidt;;;;;;;
09.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;12;Kessel;Ramseier_Schmidt;;;;;;;
09.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;2;Brett;Ramseier_Schmidt;;;;;;;
09.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;3;Brett;Ramseier_Schmidt;;;;;;;
09.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;9;Kessel;Zehnder_Matthey;;;;;;;
09.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;20;Kessel;Zehnder_Matthey;;;;;;;
09.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;22;Kessel;Zehnder_Matthey;;;;;;;
10.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
10.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;2;Kessel;Furrer;;;;;;;
10.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;1;Kessel;Furrer;;;;;;;
10.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
10.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;1;Kessel;Furrer;;;;;;;
10.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;2;Kessel;Furrer;;;;;;;
10.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
10.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;1;Kessel;Furrer;;;;;;;
10.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Furrer;;;;;;;
10.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
10.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;1;Kessel;Furrer;;;;;;;
10.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;2;Brett;Furrer;;;;;;;
10.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;1;Kessel;Furrer;;;;;;;
11.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Hoesli;;;;;;;
11.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;1;Kessel;Hoesli;;;;;;;
11.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Hoesli;;;;;;;
11.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Hoesli;;;;;;;
11.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Hoesli;;;;;;;
11.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Hoesli;;;;;;;
11.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;2;Kessel;Hoesli;;;;;;;
11.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Hoesli;;;;;;;
11.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Hoesli;;;;;;;
11.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Hoesli;;;;;;;
11.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Hoesli;;;;;;;
11.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Hoesli;;;;;;;
12.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Bissig;;;;;;;
12.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;1;Kessel;Bissig;;;;;;;
12.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Bissig;;;;;;;
12.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Bissig;;;;;;;
12.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;3;Kessel;Bissig;;;;;;;
12.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;5;Kessel;Bissig;;;;;;;
12.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;2;Kessel;Bissig;;;;;;;
12.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;1;Kessel;Bissig;;;;;;;
12.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;3;Kessel;Bissig;;;;;;;
12.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Bissig;;;;;;;
12.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;1;Kessel;Bissig;;;;;;;
12.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;2;Kessel;Bissig;;;;;;;
13.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;2;Kessel;Stoeckli;;;;;;;
13.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Stoeckli;;;;;;;
13.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Stoeckli;;;;;;;
13.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;1;Kessel;Stoeckli;;;;;;;
13.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;2;Kessel;Stoeckli;;;;;;;
13.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;3;Kessel;Stoeckli;;;;;;;
13.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;1;Kessel;Stoeckli;;;;;;;
13.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;5;Kessel;Stoeckli;;;;;;;
13.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;7;Kessel;Stoeckli;;;;;;;
13.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;1;Kessel;Stoeckli;;;;;;;
13.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;3;Kessel;Stoeckli;;;;;;;
13.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;4;Kessel;Stoeckli;;;;;;;
14.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Stoeckli;;;;;;;
14.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;1;Kessel;Stoeckli;;;;;;;
14.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;1;Kessel;Stoeckli;;;;;;;
14.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;1;Kessel;Stoeckli;;;;;;;
14.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;4;Kessel;Stoeckli;;;;;;;
14.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;5;Kessel;Stoeckli;;;;;;;
14.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Stoeckli;;;;;;;
14.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;7;Kessel;Stoeckli;;;;;;;
14.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;5;Kessel;Stoeckli;;;;;;;
14.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Stoeckli;;;;;;;
14.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;2;Kessel;Stoeckli;;;;;;;
14.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;1;Brett;Stoeckli;;;;;;;
14.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;2;Kessel;Stoeckli;;;;;;;
15.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Mangold_Mangold;;;;;;;
15.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Mangold_Mangold;;;;;;;
15.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;1;Kessel;Mangold_Mangold;;;;;;;
15.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Mangold_Mangold;;;;;;;
15.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;3;Kessel;Mangold_Mangold;;;;;;;
15.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;4;Kessel;Mangold_Mangold;;;;;;;
15.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Mangold_Mangold;;;;;;;
15.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;1;Kessel;Mangold_Mangold;;;;;;;
15.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;4;Kessel;Mangold_Mangold;;;;;;;
15.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Mangold_Mangold;;;;;;;
15.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;1;Kessel;Mangold_Mangold;;;;;;;
15.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Mangold_Mangold;;;;;;;
16.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Zehnder;;;;;;;
16.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Zehnder;;;;;;;
16.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Zehnder;;;;;;;
16.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Zehnder;;;;;;;
16.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;4;Kessel;Zehnder;;;;;;;
16.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;3;Kessel;Zehnder;;;;;;;
16.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Zehnder;;;;;;;
16.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;3;Kessel;Zehnder;;;;;;;
16.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;1;Kessel;Zehnder;;;;;;;
16.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Zehnder;;;;;;;
16.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;2;Kessel;Zehnder;;;;;;;
16.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;4;Kessel;Zehnder;;;;;;;
17.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
17.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Furrer;;;;;;;
17.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;1;Kessel;Furrer;;;;;;;
17.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
17.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Furrer;;;;;;;
17.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;1;Kessel;Furrer;;;;;;;
17.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
17.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Furrer;;;;;;;
17.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;1;Kessel;Furrer;;;;;;;
17.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Furrer;;;;;;;
17.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Furrer;;;;;;;
17.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Furrer;;;;;;;
18.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Eichhorn;;;;;;;
18.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Eichhorn;;;;;;;
18.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Eichhorn;;;;;;;
18.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Eichhorn;;;;;;;
18.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Eichhorn;;;;;;;
18.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Eichhorn;;;;;;;
18.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Eichhorn;;;;;;;
18.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Eichhorn;;;;;;;
18.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Eichhorn;;;;;;;
18.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Eichhorn;;;;;;;
18.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Eichhorn;;;;;;;
18.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Eichhorn;;;;;;;
19.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Bissig;;;;;;;
19.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Bissig;;;;;;;
19.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Bissig;;;;;;;
19.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Bissig;;;;;;;
19.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Bissig;;;;;;;
19.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Bissig;;;;;;;
19.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Bissig;;;;;;;
19.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Bissig;;;;;;;
19.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Bissig;;;;;;;
19.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Bissig;;;;;;;
19.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Bissig;;;;;;;
19.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Bissig;;;;;;;
20.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Stoeckli;;;;;;;
20.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Stoeckli;;;;;;;
20.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Stoeckli;;;;;;;
20.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Stoeckli;;;;;;;
20.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Stoeckli;;;;;;;
20.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;2;Kessel;Stoeckli;;;;;;;
20.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Stoeckli;;;;;;;
20.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Stoeckli;;;;;;;
20.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;1;Kessel;Stoeckli;;;;;;;
20.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Stoeckli;;;;;;;
20.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Stoeckli;;;;;;;
20.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Stoeckli;;;;;;;
21.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Marschke;;;;;;;
21.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Marschke;;;;;;;
21.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Marschke;;;;;;;
21.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Marschke;;;;;;;
21.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Marschke;;;;;;;
21.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Marschke;;;;;;;
21.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Marschke;;;;;;;
21.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Marschke;;;;;;;
21.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Marschke;;;;;;;
21.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Marschke;;;;;;;
21.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Marschke;;;;;;;
21.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Marschke;;;;;;;
22.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Mangold;;;;;;;
22.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Mangold;;;;;;;
22.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Mangold;;;;;;;
22.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Mangold;;;;;;;
22.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Mangold;;;;;;;
22.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Mangold;;;;;;;
22.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Mangold;;;;;;;
22.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Mangold;;;;;;;
22.04.2022;BL197;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Mangold;;;;;;;
22.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Mangold;;;;;;;
22.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Mangold;;;;;;;
22.04.2022;BL198;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Mangold;;;;;;;
23.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Speissegger;;;;;;;
23.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Speissegger;;;;;;;
23.04.2022;BL191;Zaun_Kessel;Triturus;carnifex;JUV;0;Kessel;Speissegger;;;;;;;
23.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;MAL;0;Kessel;Speissegger;;;;;;;
23.04.2022;BL196;Zaun_Kessel;Triturus;carnifex;FEM;0;Kessel;Speissegger;;;;;;;
