self.name,current_date,probabilityCatch,sum((offspring where each.isEgg) collect each.count),sum((offspring where !each.isEgg) collect each.count),(juvenil count true) + (migrant count each.isJuvenil),(adult count true) + (migrant count !each.isJuvenil),adult count each.slipped,adult count !each.slipped,catched_adult_tot,catched_juv_tot,eggs_tot,larva_tot,juv_tot,adult_tot,migrantJuv_tot,migrantAdult_tot,'\"',occupiedPonds_list,'\"'
Simulation 4,date ('2019-01-01 00:00:00'),0.95,0,0,482,355,0,355,0,0,1675800,837900,23452,9224,8757,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(144)],"
Simulation 0,date ('2020-01-01 00:00:00'),0.95,0,0,3482,760,0,760,0,0,2014800,1007400,32639,11633,12105,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(19),pond(125),pond(126),pond(133)],"
Simulation 1,date ('2020-01-01 00:00:00'),0.95,0,0,1990,656,0,656,0,0,1726200,863100,26429,9902,9907,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(144)],"
Simulation 2,date ('2020-01-01 00:00:00'),0.95,0,0,1084,664,0,664,0,0,1598400,799200,25521,9783,9505,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(129),pond(131),pond(144)],"
Simulation 3,date ('2020-01-01 00:00:00'),0.95,0,0,3451,887,0,887,0,0,2743200,1371600,41966,15534,15624,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(19),pond(125),pond(126),pond(133),pond(144)],"
Simulation 4,date ('2020-01-01 00:00:00'),0.95,0,0,2148,407,0,407,0,0,1716000,858000,26311,9713,9828,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(144)],"
Simulation 0,date ('2021-01-01 00:00:00'),0.95,0,0,1911,1460,0,1460,0,0,2244000,1122000,35544,13399,13184,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(133),pond(138),pond(144)],"
Simulation 1,date ('2021-01-01 00:00:00'),0.95,0,0,1642,967,0,967,0,0,1867500,933750,28561,10906,10727,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126)],"
Simulation 2,date ('2021-01-01 00:00:00'),0.95,0,0,1199,798,0,798,0,0,1683600,841800,27572,10546,10252,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(125),pond(126),pond(129),pond(144)],"
Simulation 3,date ('2021-01-01 00:00:00'),0.95,0,0,2379,1496,0,1496,0,0,2983200,1491600,45348,17329,16839,0,",[pond(0),pond(8),pond(9),pond(10),pond(14),pond(16),pond(125),pond(126),pond(130)],"
